"","OM_Titan","Gene Symbols","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NA.1906",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1907",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1908",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1909",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1910",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1911",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1912",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1913",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1914",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1915",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1916",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1917",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1918",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1919",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1920",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1921",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1922",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1923",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1924",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1925",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1926",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1927",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1928",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1929",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1930",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1931",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1932",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1933",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1934",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1935",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1936",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1937",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1938",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1939",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1940",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1941",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1942",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1943",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1944",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1945",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1946",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1947",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1948",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1949",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1950",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1951",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1952",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1953",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1954",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1955",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1956",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1957",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1958",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1959",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1960",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1961",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1962",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1963",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1964",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1965",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1966",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1967",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1968",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1969",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1970",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1971",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1972",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1973",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1974",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1975",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1976",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1977",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1978",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1979",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1980",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1981",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1982",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1983",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1984",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1985",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1986",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1987",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1988",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1989",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1990",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1991",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1992",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1993",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1994",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1995",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1996",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1997",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1998",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1999",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2000",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2001",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2002",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2003",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2004",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2005",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2006",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2007",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2008",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2009",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2010",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2011",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2012",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2013",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2014",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2015",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2016",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2017",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2018",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2019",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2020",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2021",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2022",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2023",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2024",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2025",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2026",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2027",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2028",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2029",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2030",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2031",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2032",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2033",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2034",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2035",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2036",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2037",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2038",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2039",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2040",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2041",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2042",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2043",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2044",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2045",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2046",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2047",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2048",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2049",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2050",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2051",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2052",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2053",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2054",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2055",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2056",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2057",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2058",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2059",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2060",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2061",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2062",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2063",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2064",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2065",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2066",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2067",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2068",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2069",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2070",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2071",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2072",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2073",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2074",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2075",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2076",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2077",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2078",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2079",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2080",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2081",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2082",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2083",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2084",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2085",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2086",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2087",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2088",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2089",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2090",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2091",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2092",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2093",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2094",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2095",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2096",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2097",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2098",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2099",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2100",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2101",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2102",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2103",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2104",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2105",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2106",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2107",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2108",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2109",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2110",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2111",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2112",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2113",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2114",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2115",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2116",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2117",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2118",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2119",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2120",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2121",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2122",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2123",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2124",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2125",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2126",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2127",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2128",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2129",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2130",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2131",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2132",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2133",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2134",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2135",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2136",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2137",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2138",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2139",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2140",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2141",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2142",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2143",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2144",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2145",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2146",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2147",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2148",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2149",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2150",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2151",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2152",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2153",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2154",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2155",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2156",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2157",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2158",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2159",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2160",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2161",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2162",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2163",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2164",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2165",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2166",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2167",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2168",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2169",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2170",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2171",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2172",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2173",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2174",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2175",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2176",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2177",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2178",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2179",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2180",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2181",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2182",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2183",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2184",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2185",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2186",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2187",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2188",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2189",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2190",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2191",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2192",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2193",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2194",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2195",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2196",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2197",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2198",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2199",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2200",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2201",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2202",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2203",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2204",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2205",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2206",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2207",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2208",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2209",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2210",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2211",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2212",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2213",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2214",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2215",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2216",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2217",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2218",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2219",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2220",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2221",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2222",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2223",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2224",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2225",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2226",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2227",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2228",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2229",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2230",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2231",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2232",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2233",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2234",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2235",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2236",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2237",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2238",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2239",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2240",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2241",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2242",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2243",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2244",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2245",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2246",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2247",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2248",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2249",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2250",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2251",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2252",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2253",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2254",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2255",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2256",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2257",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2258",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2259",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2260",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2261",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2262",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2263",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2264",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2265",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2266",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2267",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2268",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2269",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2270",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2271",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2272",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2273",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2274",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2275",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2276",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2277",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2278",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2279",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2280",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2281",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2282",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2283",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2284",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2285",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2286",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2287",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2288",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2289",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2290",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2291",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2292",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2293",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2294",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2295",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2296",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2297",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2298",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2299",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2300",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2301",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2302",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2303",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2304",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2305",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2306",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2307",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2308",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2309",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2310",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2311",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2312",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2313",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2314",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2315",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2316",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2317",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2318",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2319",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2320",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2321",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2322",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2323",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2324",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2325",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2326",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2327",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2328",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2329",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2330",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2331",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2332",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2333",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2334",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2335",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2336",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2337",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2338",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2339",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2340",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2341",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2342",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2343",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2344",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2345",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2346",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2347",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2348",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2349",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2350",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2351",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2352",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2353",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2354",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2355",NA,NA,NA,NA,NA,NA,NA,NA
